molecule_chembl_id
CHEMBL258053
CHEMBL6
CHEMBL263777
CHEMBL266220
CHEMBL6233
CHEMBL268598
CHEMBL6234
CHEMBL414007
CHEMBL6232
CHEMBL414006
CHEMBL6253
CHEMBL267229
CHEMBL6244
CHEMBL6242
CHEMBL6227
CHEMBL263074
CHEMBL6251
CHEMBL440577
CHEMBL6267
CHEMBL6285
CHEMBL269340
CHEMBL267627
CHEMBL6286
CHEMBL403
CHEMBL6282
CHEMBL6289
CHEMBL448105
CHEMBL6269
CHEMBL6300
CHEMBL6301
CHEMBL6309
CHEMBL265664
CHEMBL268887
CHEMBL6259
CHEMBL404
CHEMBL6265
CHEMBL6261
CHEMBL6281
CHEMBL6273
CHEMBL6287
CHEMBL267628
CHEMBL6291
CHEMBL267863
CHEMBL6292
CHEMBL263882
CHEMBL6331
CHEMBL6332
CHEMBL269264
CHEMBL268769
CHEMBL6209
CHEMBL6210
CHEMBL267386
CHEMBL6220
CHEMBL267626
CHEMBL6221
CHEMBL268292
CHEMBL441172
CHEMBL6205
CHEMBL6199
CHEMBL265663
CHEMBL429244
CHEMBL6204
CHEMBL266483
CHEMBL6231
CHEMBL6215
CHEMBL6224
CHEMBL6229
CHEMBL8
CHEMBL6235
CHEMBL6225
CHEMBL267230
CHEMBL10
CHEMBL415287
CHEMBL6256
CHEMBL6250
CHEMBL9
CHEMBL268888
CHEMBL268889
CHEMBL6294
CHEMBL263075
CHEMBL266706
CHEMBL6299
CHEMBL266707
CHEMBL6304
CHEMBL6262
CHEMBL6276
CHEMBL267127
CHEMBL269056
CHEMBL267914
CHEMBL269495
CHEMBL6279
CHEMBL267678
CHEMBL6248
CHEMBL269339
CHEMBL269341
CHEMBL6252
CHEMBL267228
CHEMBL267126
CHEMBL268529
CHEMBL440084
CHEMBL6274
CHEMBL268530
CHEMBL269497
CHEMBL6278
CHEMBL267456
CHEMBL6316
CHEMBL267125
CHEMBL6275
CHEMBL6249
CHEMBL6324
CHEMBL6258
CHEMBL262570
CHEMBL6257
CHEMBL6264
CHEMBL6636
CHEMBL269598
CHEMBL6371
CHEMBL266708
CHEMBL266197
CHEMBL6369
CHEMBL266460
CHEMBL6762
CHEMBL6370
CHEMBL6381
CHEMBL263081
CHEMBL263080
CHEMBL6534
CHEMBL266198
CHEMBL6517
CHEMBL268567
CHEMBL6612
CHEMBL269075
CHEMBL6417
CHEMBL428508
CHEMBL266429
CHEMBL414201
CHEMBL6490
CHEMBL6857
CHEMBL269538
CHEMBL6746
CHEMBL266572
CHEMBL6404
CHEMBL6558
CHEMBL266571
CHEMBL6717
CHEMBL6532
CHEMBL6505
CHEMBL427969
CHEMBL6398
CHEMBL6647
CHEMBL269002
CHEMBL266066
CHEMBL6514
CHEMBL6576
CHEMBL264095
CHEMBL6591
CHEMBL6586
CHEMBL6401
CHEMBL6388
CHEMBL6320
CHEMBL268151
CHEMBL268667
CHEMBL269570
CHEMBL269571
CHEMBL6310
CHEMBL6325
CHEMBL268099
CHEMBL267938
CHEMBL268070
CHEMBL6829
CHEMBL6830
CHEMBL268600
CHEMBL6383
CHEMBL415107
CHEMBL6562
CHEMBL267937
CHEMBL266196
CHEMBL6295
CHEMBL268149
CHEMBL6305
CHEMBL6296
CHEMBL266221
CHEMBL6442
CHEMBL6307
CHEMBL6297
CHEMBL6761
CHEMBL269057
CHEMBL380726
CHEMBL6427
CHEMBL6516
CHEMBL6426
CHEMBL6716
CHEMBL427604
CHEMBL6555
CHEMBL268174
CHEMBL265671
CHEMBL268691
CHEMBL6573
CHEMBL414199
CHEMBL6615
CHEMBL266798
CHEMBL263883
CHEMBL441891
CHEMBL6430
CHEMBL266799
CHEMBL428999
CHEMBL6626
CHEMBL6632
CHEMBL269236
CHEMBL267036
CHEMBL6557
CHEMBL265621
CHEMBL427956
CHEMBL6567
CHEMBL6386
CHEMBL268387
CHEMBL6467
CHEMBL6384
CHEMBL267702
CHEMBL414012
CHEMBL269074
CHEMBL6389
CHEMBL6390
CHEMBL266956
CHEMBL441173
CHEMBL6472
CHEMBL6412
CHEMBL6509
CHEMBL268689
CHEMBL6616
CHEMBL267599
CHEMBL6640
CHEMBL6508
CHEMBL6602
CHEMBL266064
CHEMBL268854
CHEMBL6523
CHEMBL269601
CHEMBL6639
CHEMBL267459
CHEMBL6409
CHEMBL269367
CHEMBL268100
CHEMBL6560
CHEMBL6548
CHEMBL266084
CHEMBL6561
CHEMBL6461
CHEMBL6715
CHEMBL266316
CHEMBL268453
CHEMBL6402
CHEMBL6542
CHEMBL6330
CHEMBL268629
CHEMBL6588
CHEMBL267703
CHEMBL6506
CHEMBL6391
CHEMBL6470
CHEMBL6317
CHEMBL6831
CHEMBL269342
CHEMBL267458
CHEMBL6318
CHEMBL267457
CHEMBL267164
CHEMBL268389
CHEMBL266315
CHEMBL6399
CHEMBL6547
CHEMBL6605
CHEMBL6446
CHEMBL6400
CHEMBL6574
CHEMBL6575
CHEMBL6566
CHEMBL6459
CHEMBL266801
CHEMBL269472
CHEMBL6570
CHEMBL6512
CHEMBL6800
CHEMBL6376
CHEMBL6380
CHEMBL6368
CHEMBL404992
CHEMBL415288
CHEMBL6627
CHEMBL6543
CHEMBL269537
CHEMBL6842
CHEMBL6732
CHEMBL267600
CHEMBL6664
CHEMBL6788
CHEMBL266508
CHEMBL266684
CHEMBL6789
CHEMBL6485
CHEMBL266685
CHEMBL6744
CHEMBL268340
CHEMBL6425
CHEMBL267035
CHEMBL266927
CHEMBL6617
CHEMBL6436
CHEMBL6410
CHEMBL6411
CHEMBL405
CHEMBL267834
CHEMBL6382
CHEMBL267833
CHEMBL414200
CHEMBL266039
CHEMBL269303
CHEMBL267705
CHEMBL6628
CHEMBL6579
CHEMBL6431
CHEMBL6432
CHEMBL6533
CHEMBL6677
CHEMBL6638
CHEMBL267832
CHEMBL6730
CHEMBL266317
CHEMBL269471
CHEMBL6469
CHEMBL6622
CHEMBL267426
CHEMBL268627
CHEMBL6663
CHEMBL6596
CHEMBL266509
CHEMBL6649
CHEMBL6785
CHEMBL6527
CHEMBL6718
CHEMBL263079
CHEMBL6528
CHEMBL6775
CHEMBL6678
CHEMBL6437
CHEMBL6511
CHEMBL451551
CHEMBL6447
CHEMBL266279
CHEMBL6471
CHEMBL6556
CHEMBL6443
CHEMBL269600
CHEMBL6598
CHEMBL6464
CHEMBL6433
CHEMBL269536
CHEMBL6463
CHEMBL6731
CHEMBL6544
CHEMBL268690
CHEMBL6327
CHEMBL6468
CHEMBL6676
CHEMBL268855
CHEMBL263881
CHEMBL6497
CHEMBL6631
CHEMBL415104
CHEMBL6271
CHEMBL6496
CHEMBL6482
CHEMBL11
CHEMBL6481
CHEMBL6603
CHEMBL6590
CHEMBL414182
CHEMBL264097
CHEMBL267427
CHEMBL6502
CHEMBL6609
CHEMBL6816
CHEMBL6504
CHEMBL6581
CHEMBL267190
CHEMBL406
CHEMBL268626
CHEMBL269773
CHEMBL6595
CHEMBL6580
CHEMBL6460
CHEMBL6424
CHEMBL6500
CHEMBL414009
CHEMBL6499
CHEMBL266539
CHEMBL6559
CHEMBL6474
CHEMBL415290
CHEMBL266541
CHEMBL6484
CHEMBL407
CHEMBL6507
CHEMBL428313
CHEMBL265669
CHEMBL6554
CHEMBL6630
CHEMBL6498
CHEMBL266086
CHEMBL6486
CHEMBL6487
CHEMBL269368
CHEMBL415108
CHEMBL6545
CHEMBL6520
CHEMBL415105
CHEMBL6360
CHEMBL6546
CHEMBL6395
CHEMBL6444
CHEMBL266800
CHEMBL269304
CHEMBL268388
CHEMBL6571
CHEMBL269572
CHEMBL6448
CHEMBL268412
CHEMBL6455
CHEMBL408
CHEMBL6594
CHEMBL6747
CHEMBL6418
CHEMBL540195
CHEMBL6519
CHEMBL266065
CHEMBL6623
CHEMBL6435
CHEMBL6445
CHEMBL265410
CHEMBL6610
CHEMBL6551
CHEMBL269004
CHEMBL6476
CHEMBL6703
CHEMBL6608
CHEMBL6393
CHEMBL266430
CHEMBL6392
CHEMBL269573
CHEMBL6385
CHEMBL269073
CHEMBL6503
CHEMBL266957
CHEMBL6413
CHEMBL268339
CHEMBL269003
CHEMBL6619
CHEMBL6641
CHEMBL6618
CHEMBL6414
CHEMBL415106
CHEMBL6843
CHEMBL267191
CHEMBL404505
CHEMBL6489
CHEMBL6465
CHEMBL409
CHEMBL266659
CHEMBL6462
CHEMBL6778
CHEMBL12
CHEMBL268454
CHEMBL268176
CHEMBL6524
CHEMBL6521
CHEMBL6597
CHEMBL6421
CHEMBL6582
CHEMBL266277
CHEMBL6553
CHEMBL6423
CHEMBL6790
CHEMBL6538
CHEMBL6473
CHEMBL6475
CHEMBL6415
CHEMBL268455
CHEMBL6583
CHEMBL269599
CHEMBL428159
CHEMBL6422
CHEMBL6584
CHEMBL267165
CHEMBL267166
CHEMBL6679
CHEMBL6651
CHEMBL6660
CHEMBL266661
CHEMBL6652
CHEMBL267399
CHEMBL6766
CHEMBL268116
CHEMBL6729
CHEMBL6918
CHEMBL6930
CHEMBL7086
CHEMBL7019
CHEMBL415292
CHEMBL6792
CHEMBL6720
CHEMBL7022
CHEMBL6791
CHEMBL6813
CHEMBL266979
CHEMBL266544
CHEMBL268311
CHEMBL7131
CHEMBL6945
CHEMBL6946
CHEMBL441329
CHEMBL7020
CHEMBL13
CHEMBL266473
CHEMBL266359
CHEMBL6378
CHEMBL6379
CHEMBL6701
CHEMBL6648
CHEMBL7289
CHEMBL269560
CHEMBL266980
CHEMBL6888
CHEMBL6456
CHEMBL6977
CHEMBL268098
CHEMBL7087
CHEMBL267142
CHEMBL6734
CHEMBL6824
CHEMBL6876
CHEMBL6875
CHEMBL267270
CHEMBL6805
CHEMBL6825
CHEMBL6396
CHEMBL262528
CHEMBL6440
CHEMBL266195
CHEMBL266928
CHEMBL268628
CHEMBL6441
CHEMBL6530
CHEMBL6529
CHEMBL6357
CHEMBL6740
CHEMBL6855
CHEMBL7055
CHEMBL266543
CHEMBL6847
CHEMBL7056
CHEMBL6850
CHEMBL6865
CHEMBL6699
CHEMBL269153
CHEMBL6820
CHEMBL538393
CHEMBL6797
CHEMBL6737
CHEMBL7074
CHEMBL7075
CHEMBL6907
CHEMBL6861
CHEMBL7203
CHEMBL7192
CHEMBL6862
CHEMBL7301
CHEMBL6834
CHEMBL268653
CHEMBL6758
CHEMBL269703
CHEMBL6752
CHEMBL411
CHEMBL268113
CHEMBL269559
CHEMBL6714
CHEMBL6654
CHEMBL267665
CHEMBL412
CHEMBL268856
CHEMBL6916
CHEMBL6992
CHEMBL6635
CHEMBL6633
CHEMBL6606
CHEMBL6634
CHEMBL6577
CHEMBL6835
CHEMBL6589
CHEMBL267936
CHEMBL269237
CHEMBL6491
CHEMBL6624
CHEMBL266240
CHEMBL6685
CHEMBL7030
CHEMBL6698
CHEMBL7041
CHEMBL14
CHEMBL268808
CHEMBL6986
CHEMBL440267
CHEMBL6873
CHEMBL268175
CHEMBL6587
CHEMBL6738
CHEMBL6568
CHEMBL6569
CHEMBL6387
CHEMBL269366
CHEMBL6407
CHEMBL268915
CHEMBL6814
CHEMBL269774
CHEMBL16
CHEMBL268413
CHEMBL6837
CHEMBL6374
CHEMBL268832
CHEMBL269732
CHEMBL413
CHEMBL6373
CHEMBL6367
CHEMBL269775
CHEMBL7146
CHEMBL266026
CHEMBL6668
CHEMBL268439
CHEMBL269122
CHEMBL7290
CHEMBL6798
CHEMBL402580
CHEMBL267835
CHEMBL6670
CHEMBL6784
CHEMBL6839
CHEMBL414
CHEMBL269705
CHEMBL6659
CHEMBL269706
CHEMBL6849
CHEMBL266169
CHEMBL6919
CHEMBL267192
CHEMBL269058
CHEMBL6429
CHEMBL6565
CHEMBL6564
CHEMBL266037
CHEMBL6439
CHEMBL269733
CHEMBL6713
CHEMBL6704
CHEMBL6705
CHEMBL6852
CHEMBL6656
CHEMBL6657
CHEMBL6753
CHEMBL265674
CHEMBL268177
CHEMBL265672
CHEMBL268787
CHEMBL6723
CHEMBL6726
CHEMBL6809
CHEMBL269154
CHEMBL6644
CHEMBL269059
CHEMBL267667
CHEMBL414011
CHEMBL6599
CHEMBL6642
CHEMBL265622
CHEMBL266170
CHEMBL6901
CHEMBL263083
CHEMBL269046
CHEMBL415
CHEMBL6991
CHEMBL7132
CHEMBL6706
CHEMBL266432
CHEMBL269076
CHEMBL7057
CHEMBL7078
CHEMBL7010
CHEMBL267144
CHEMBL268543
CHEMBL6787
CHEMBL266930
CHEMBL6817
CHEMBL267163
CHEMBL269018
CHEMBL7303
CHEMBL7236
CHEMBL268584
CHEMBL268356
CHEMBL415289
CHEMBL6449
CHEMBL266660
CHEMBL7298
CHEMBL269305
CHEMBL440085
CHEMBL414010
CHEMBL427826
CHEMBL7070
CHEMBL266088
CHEMBL7029
CHEMBL6684
CHEMBL7004
CHEMBL415293
CHEMBL7018
CHEMBL6710
CHEMBL6838
CHEMBL6767
CHEMBL6375
CHEMBL428334
CHEMBL6807
CHEMBL6377
CHEMBL6452
CHEMBL6451
CHEMBL6780
CHEMBL266319
CHEMBL415475
CHEMBL6453
CHEMBL416
CHEMBL6721
CHEMBL263084
CHEMBL6801
CHEMBL6695
CHEMBL6756
CHEMBL6712
CHEMBL7237
CHEMBL7009
CHEMBL266943
CHEMBL7238
CHEMBL6661
CHEMBL268809
CHEMBL6749
CHEMBL266732
CHEMBL428674
CHEMBL6750
CHEMBL6671
CHEMBL269704
CHEMBL6620
CHEMBL263078
CHEMBL269001
CHEMBL17
CHEMBL6859
CHEMBL6725
CHEMBL6702
CHEMBL266573
CHEMBL268914
CHEMBL18
CHEMBL267038
CHEMBL267037
CHEMBL6680
CHEMBL6607
CHEMBL6860
CHEMBL6655
CHEMBL6826
CHEMBL6988
CHEMBL6672
CHEMBL427797
CHEMBL6827
CHEMBL6851
CHEMBL267498
CHEMBL6853
CHEMBL6724
CHEMBL266301
CHEMBL216758
CHEMBL417
CHEMBL266242
CHEMBL6864
CHEMBL6693
CHEMBL267220
CHEMBL266302
CHEMBL6683
CHEMBL19
CHEMBL266318
CHEMBL20
CHEMBL6643
CHEMBL266025
CHEMBL6933
CHEMBL6637
CHEMBL268294
CHEMBL7005
CHEMBL418
CHEMBL267639
CHEMBL7059
CHEMBL6793
CHEMBL7069
CHEMBL6760
CHEMBL6962
CHEMBL268312
CHEMBL6854
CHEMBL268652
CHEMBL7133
CHEMBL6889
CHEMBL7288
CHEMBL415476
CHEMBL269381
CHEMBL268310
CHEMBL267499
CHEMBL266087
CHEMBL419
CHEMBL7092
CHEMBL6887
CHEMBL21
CHEMBL268614
CHEMBL6803
CHEMBL7204
CHEMBL7205
CHEMBL269357
CHEMBL6902
CHEMBL267877
CHEMBL268440
CHEMBL267167
CHEMBL6771
CHEMBL269330
CHEMBL7091
CHEMBL6804
CHEMBL6808
CHEMBL268811
CHEMBL6518
CHEMBL6844
CHEMBL6845
CHEMBL203751
CHEMBL267740
CHEMBL265665
CHEMBL6815
CHEMBL427605
CHEMBL414183
CHEMBL6891
CHEMBL267617
CHEMBL7153
CHEMBL266303
CHEMBL6772
CHEMBL414184
CHEMBL7136
CHEMBL267637
CHEMBL6948
CHEMBL266761
CHEMBL6949
CHEMBL6741
CHEMBL266129
CHEMBL428658
CHEMBL6742
CHEMBL420
CHEMBL268072
CHEMBL6871
CHEMBL414400
CHEMBL268542
CHEMBL7137
CHEMBL6947
CHEMBL7252
CHEMBL6937
CHEMBL7253
CHEMBL266902
CHEMBL6765
CHEMBL6982
CHEMBL6966
CHEMBL22
CHEMBL6967
CHEMBL6755
CHEMBL268414
CHEMBL267372
CHEMBL7314
CHEMBL7079
CHEMBL6812
CHEMBL7102
CHEMBL421
CHEMBL269235
CHEMBL268088
CHEMBL266903
CHEMBL428478
CHEMBL7000
CHEMBL268456
CHEMBL6613
CHEMBL6552
CHEMBL268587
CHEMBL268089
CHEMBL7482
CHEMBL7435
CHEMBL269317
CHEMBL7416
CHEMBL7316
CHEMBL6915
CHEMBL7101
CHEMBL7275
CHEMBL7120
CHEMBL7315
CHEMBL428302
CHEMBL414204
CHEMBL6956
CHEMBL268616
CHEMBL7106
CHEMBL415481
CHEMBL6466
CHEMBL7191
CHEMBL267218
CHEMBL6877
CHEMBL6979
CHEMBL267143
CHEMBL6773
CHEMBL6774
CHEMBL6929
CHEMBL6673
CHEMBL268354
CHEMBL7222
CHEMBL7358
CHEMBL266874
CHEMBL7246
CHEMBL6549
CHEMBL7357
CHEMBL266941
CHEMBL23
CHEMBL7035
CHEMBL6941
CHEMBL7359
CHEMBL7272
CHEMBL24
CHEMBL25
CHEMBL7167
CHEMBL7071
CHEMBL414203
CHEMBL265673
CHEMBL6796
CHEMBL6989
CHEMBL6917
CHEMBL7072
CHEMBL6976
CHEMBL266472
CHEMBL7046
CHEMBL267269
CHEMBL6832
CHEMBL7152
CHEMBL6906
CHEMBL6833
CHEMBL6905
CHEMBL415478
CHEMBL267971
CHEMBL6914
CHEMBL7083
CHEMBL414016
CHEMBL7209
CHEMBL6975
CHEMBL266638
CHEMBL266734
CHEMBL6993
CHEMBL7050
CHEMBL6666
CHEMBL415291
CHEMBL6510
CHEMBL267376
CHEMBL7011
CHEMBL414017
CHEMBL6900
CHEMBL6759
CHEMBL7077
CHEMBL266128
CHEMBL7016
CHEMBL422
CHEMBL6940
CHEMBL7051
CHEMBL269511
CHEMBL6942
CHEMBL268313
CHEMBL7118
CHEMBL26
CHEMBL7048
CHEMBL7049
CHEMBL267003
CHEMBL6990
CHEMBL7421
CHEMBL267471
CHEMBL7084
CHEMBL7176
CHEMBL7422
CHEMBL7481
CHEMBL269589
CHEMBL6928
CHEMBL6885
CHEMBL423
CHEMBL7189
CHEMBL428491
CHEMBL7498
CHEMBL7497
CHEMBL7043
CHEMBL6954
CHEMBL7490
CHEMBL424
CHEMBL7085
CHEMBL267373
CHEMBL267742
CHEMBL27
CHEMBL425
CHEMBL6932
CHEMBL6686
CHEMBL6687
CHEMBL7404
CHEMBL7403
CHEMBL7164
CHEMBL7350
CHEMBL6925
CHEMBL267973
CHEMBL7223
CHEMBL6995
CHEMBL427957
CHEMBL7093
CHEMBL268785
CHEMBL7299
CHEMBL447236
CHEMBL7163
CHEMBL7343
CHEMBL267219
CHEMBL7250
CHEMBL268879
CHEMBL6479
CHEMBL7090
CHEMBL266474
CHEMBL6653
CHEMBL6950
CHEMBL6665
CHEMBL268786
CHEMBL7104
CHEMBL266545
CHEMBL269382
CHEMBL267002
CHEMBL267004
CHEMBL7052
CHEMBL267180
CHEMBL269254
CHEMBL6952
CHEMBL6881
CHEMBL266404
CHEMBL426
CHEMBL7105
CHEMBL267692
CHEMBL7130
CHEMBL6897
CHEMBL266873
CHEMBL7245
CHEMBL267375
CHEMBL7190
CHEMBL6836
CHEMBL404320
CHEMBL266540
CHEMBL6419
CHEMBL6748
CHEMBL6823
CHEMBL267666
CHEMBL7347
CHEMBL7348
CHEMBL7341
CHEMBL269318
CHEMBL7427
CHEMBL7251
CHEMBL7231
CHEMBL274222
CHEMBL7361
CHEMBL267400
CHEMBL414014
CHEMBL6841
CHEMBL269044
CHEMBL7360
CHEMBL267878
CHEMBL7033
CHEMBL6819
CHEMBL427
CHEMBL6890
CHEMBL7060
CHEMBL7058
CHEMBL7054
CHEMBL6872
CHEMBL266321
CHEMBL7061
CHEMBL268071
CHEMBL266978
CHEMBL6743
CHEMBL7108
CHEMBL266875
CHEMBL7053
CHEMBL6869
CHEMBL7134
CHEMBL268377
CHEMBL7044
CHEMBL266269
CHEMBL266574
CHEMBL267005
CHEMBL7349
CHEMBL7194
CHEMBL7193
CHEMBL267241
CHEMBL268326
CHEMBL267850
CHEMBL7243
CHEMBL267907
CHEMBL269255
CHEMBL269331
CHEMBL268541
CHEMBL7089
CHEMBL6770
CHEMBL6492
CHEMBL6781
CHEMBL266904
CHEMBL266241
CHEMBL7065
CHEMBL6572
CHEMBL267939
CHEMBL6689
CHEMBL7187
CHEMBL266320
CHEMBL267928
CHEMBL6708
CHEMBL7285
CHEMBL7119
CHEMBL266266
CHEMBL7121
CHEMBL7002
CHEMBL268569
CHEMBL6645
CHEMBL6727
CHEMBL7436
CHEMBL269101
CHEMBL6646
CHEMBL6692
CHEMBL414205
CHEMBL268810
CHEMBL268654
CHEMBL7017
CHEMBL414013
CHEMBL415482
CHEMBL6904
CHEMBL6893
CHEMBL267178
CHEMBL268207
CHEMBL269120
CHEMBL7256
CHEMBL6939
CHEMBL267447
CHEMBL414018
CHEMBL267141
CHEMBL6694
CHEMBL6874
CHEMBL6794
CHEMBL6754
CHEMBL28
CHEMBL265675
CHEMBL6650
CHEMBL7032
CHEMBL7262
CHEMBL6895
CHEMBL6923
CHEMBL266637
CHEMBL6973
CHEMBL7247
CHEMBL7248
CHEMBL6959
CHEMBL7007
CHEMBL268378
CHEMBL6840
CHEMBL266697
CHEMBL6983
CHEMBL7177
CHEMBL6985
CHEMBL6795
CHEMBL267268
CHEMBL267374
CHEMBL266762
CHEMBL7135
CHEMBL263085
CHEMBL6934
CHEMBL265408
CHEMBL6987
CHEMBL7283
CHEMBL7178
CHEMBL6535
CHEMBL7287
CHEMBL7179
CHEMBL269019
CHEMBL6493
CHEMBL29
CHEMBL7390
CHEMBL267193
CHEMBL428
CHEMBL268878
CHEMBL30
CHEMBL267398
CHEMBL7271
CHEMBL6957
CHEMBL266130
CHEMBL6682
CHEMBL451240
CHEMBL428482
CHEMBL6958
CHEMBL6870
CHEMBL7219
CHEMBL427646
CHEMBL6938
CHEMBL7235
CHEMBL7149
CHEMBL269561
CHEMBL269276
CHEMBL7342
CHEMBL429006
CHEMBL7307
CHEMBL7370
CHEMBL6896
CHEMBL6880
CHEMBL266348
CHEMBL6863
CHEMBL7319
CHEMBL7336
CHEMBL266590
CHEMBL7389
CHEMBL7426
CHEMBL266211
CHEMBL7067
CHEMBL7468
CHEMBL268402
CHEMBL7454
CHEMBL7325
CHEMBL7455
CHEMBL7402
CHEMBL7433
CHEMBL7472
CHEMBL268801
CHEMBL7323
CHEMBL7459
CHEMBL7533
CHEMBL7434
CHEMBL266803
CHEMBL7337
CHEMBL7206
CHEMBL7217
CHEMBL427995
CHEMBL7233
CHEMBL266292
CHEMBL7756
CHEMBL7234
CHEMBL7249
CHEMBL7195
CHEMBL269745
CHEMBL7260
CHEMBL7162
CHEMBL267449
CHEMBL7068
CHEMBL266447
CHEMBL7148
CHEMBL7451
CHEMBL7383
CHEMBL7214
CHEMBL7175
CHEMBL7646
CHEMBL428650
CHEMBL31
CHEMBL414401
CHEMBL7026
CHEMBL7636
CHEMBL7373
CHEMBL414020
CHEMBL7147
CHEMBL6974
CHEMBL7003
CHEMBL6924
CHEMBL7154
CHEMBL6981
CHEMBL266529
CHEMBL268114
CHEMBL427616
CHEMBL7425
CHEMBL7439
CHEMBL7363
CHEMBL6450
CHEMBL7371
CHEMBL7372
CHEMBL7122
CHEMBL269256
CHEMBL266720
CHEMBL7438
CHEMBL268208
CHEMBL7127
CHEMBL7447
CHEMBL263086
CHEMBL266448
CHEMBL7170
CHEMBL7322
CHEMBL7753
CHEMBL7532
CHEMBL267388
CHEMBL7585
CHEMBL7332
CHEMBL266268
CHEMBL7725
CHEMBL7724
CHEMBL7156
CHEMBL7484
CHEMBL267517
CHEMBL7528
CHEMBL269360
CHEMBL266239
CHEMBL7023
CHEMBL6998
CHEMBL7312
CHEMBL7313
CHEMBL269277
CHEMBL6984
CHEMBL7712
CHEMBL266774
CHEMBL6884
CHEMBL7080
CHEMBL6927
CHEMBL6926
CHEMBL267614
CHEMBL268430
CHEMBL7663
CHEMBL7555
CHEMBL7639
CHEMBL7310
CHEMBL414019
CHEMBL269110
CHEMBL264723
CHEMBL7694
CHEMBL429
CHEMBL7750
CHEMBL269278
CHEMBL268141
CHEMBL7733
CHEMBL7082
CHEMBL32
CHEMBL33
CHEMBL266089
CHEMBL266771
CHEMBL414402
CHEMBL6965
CHEMBL7218
CHEMBL6879
CHEMBL267240
CHEMBL7483
CHEMBL266324
CHEMBL7296
CHEMBL7198
CHEMBL7173
CHEMBL6960
CHEMBL7174
CHEMBL6922
CHEMBL34
CHEMBL268163
CHEMBL266759
CHEMBL6996
CHEMBL267974
CHEMBL415295
CHEMBL7467
CHEMBL266674
CHEMBL428145
CHEMBL7207
CHEMBL7526
CHEMBL7448
CHEMBL266291
CHEMBL7037
CHEMBL266403
CHEMBL7362
CHEMBL414207
CHEMBL7428
CHEMBL266722
CHEMBL7429
CHEMBL7111
CHEMBL269523
CHEMBL7732
CHEMBL7563
CHEMBL7620
CHEMBL266327
CHEMBL7739
CHEMBL267516
CHEMBL7220
CHEMBL7166
CHEMBL268880
CHEMBL7692
CHEMBL267206
CHEMBL7036
CHEMBL6920
CHEMBL6899
CHEMBL430
CHEMBL7263
CHEMBL7259
CHEMBL7025
CHEMBL267972
CHEMBL7265
CHEMBL6935
CHEMBL266760
CHEMBL7264
CHEMBL6980
CHEMBL7096
CHEMBL7034
CHEMBL6878
CHEMBL6779
CHEMBL266920
CHEMBL6821
CHEMBL7354
CHEMBL6997
CHEMBL266802
CHEMBL7407
CHEMBL7622
CHEMBL7665
CHEMBL162488
